"","energy","tempo","danceability","loudness","liveness","valence","speechiness","instrumentalness","mode","key","duration_ms","acousticness","track_name","track_artist","track_album_name","track_album_release_date","track_popularity","time_signature","type","track_id","track_album_id"
"617",0.491,119.528,0.749,-9.655,0.159,0.536,0.0403,0.00899,1,10,292613,0.02,"Gimme! Gimme! Gimme! (A Man After Midnight)","ABBA","Voulez-Vous","1979",78,4,"audio_features","3vkQ5DAB1qQMYO4Mr9zJN6","7iLuHJkrb9KHPkMgddYigh"
"618",0.84,129.042,0.612,-3.145,0.116,0.438,0.0509,0,0,11,212862,0.112,"Don't You Worry Child - Radio Edit","Swedish House Mafia, John Martin","Don't You Worry Child","2012-09-14",78,4,"audio_features","2V65y3PX4DkRhy1djlxd9p","3RKhRsifs4RWrqvWV1YpPY"
"619",0.714,100.972,0.892,-6.055,0.0521,0.817,0.141,0.000234,0,4,267267,0.201,"Rock Your Body","Justin Timberlake","Justified","2002-11-04",78,4,"audio_features","1AWQoqb9bSvzTjaLralEkT","6QPkyl04rXwTGlGlcYaRoW"
"620",0.814,124.921,0.707,-4.509,0.168,0.717,0.0577,0,0,11,238627,0.0861,"Disturbia","Rihanna","Good Girl Gone Bad: Reloaded","2008-06-02",78,4,"audio_features","2VOomzT6VavJOGBeySqaMc","3JSWZWeTHF4HDGt5Eozdy7"
"621",0.844,131.459,0.729,-8.824,0.0604,0.777,0.0344,2.87e-06,1,5,275440,0.149,"Don't Go Breaking My Heart","Elton John, Kiki Dee","Rock Of The Westies","1975-10-24",78,4,"audio_features","7HW5WIw7ZgZORCzUxv5gW5","4ObsEU7mIXbo2n9A31yfds"
"622",0.563,126.007,0.766,-7.516,0.115,0.964,0.0339,0.683,0,9,230640,0.0263,"Can't Get You out of My Head","Kylie Minogue","Fever","2001-10-01",78,4,"audio_features","3E7ZwUMJFqpsDOJzEkBrQ7","4WzTXHp8bVKkKNu3UQ2Fqu"
"623",0.6,125.04,0.951,-4.675,0.0712,0.822,0.0685,0,0,0,218573,0.106,"Temperature","Sean Paul","The Trinity","2005-09-26",78,4,"audio_features","0k2GOhqsrxDTAbFFSdNJjT","32Bu3ETQhR1PFCj3ndDlYf"
"624",0.726,121.981,0.503,-5.456,0.0895,0.529,0.167,7.98e-05,1,1,255632,0.0159,"Latch","Disclosure, Sam Smith","Settle (Special Edition)","2013-06-03",78,4,"audio_features","51ODNNDZm21HU7wI7cccRr","7bdjtx1RTkWoSoOaIl7a8E"
"625",0.783,105.39,0.554,-5.852,0.631,0.813,0.0457,1.54e-06,1,6,162467,0.416,"9 to 5","Dolly Parton","9 To 5 And Odd Jobs","1980",78,4,"audio_features","4w3tQBXhn5345eUXDGBWZG","64Ky1tqKPfwxhJs6msphWd"
"626",0.8,160.078,0.647,-5.384,0.334,0.942,0.165,0,1,7,219200,0.0647,"Shake It Off","Taylor Swift","1989 (Deluxe)","2014-01-01",78,4,"audio_features","0cqRj7pUJDkTCEsJkx8snD","1yGbNOtRIgdIiGHOEBaZWf"
"627",0.64,99.017,0.779,-8.415,0.101,0.499,0.159,0.000766,1,7,246960,0.000155,"Pon de Replay","Rihanna","Music Of The Sun","2005-08-29",78,4,"audio_features","4TsmezEQVSZNNPv5RJ65Ov","4FyGpObwABjn0o8Tdp7AZz"
"628",0.808,126.041,0.72,-5.627,0.0634,0.869,0.0379,0.0293,1,6,307154,0.00793,"Lady - Hear Me Tonight","Modjo","Modjo (Remastered)","2001",77,4,"audio_features","49X0LAl6faAusYq02PRAY6","0vwDxngkhZuwNbcxzebCXI"
"629",0.625,93.764,0.798,-9.689,0.103,0.858,0.0548,7.98e-05,1,11,211213,0.00547,"All That She Wants","Ace of Base","The Sign","1993-12-24",77,4,"audio_features","6kWJvPfC4DgUpRsXKNa9z9","5UwIyIyFzkM7wKeGtRJPgB"
"630",0.889,126.04,0.584,-5.941,0.309,0.464,0.0343,0.828,0,1,199907,0.0462,"Levels - Radio Edit","Avicii","Levels","2011-10-28",77,4,"audio_features","5UqCQaDshqbIk3pkhy4Pjg","1OEGfToF7QbjUgyxMAnGXg"
"631",0.654,117.046,0.92,-3.051,0.036,0.847,0.0401,0.0153,0,11,293827,0.0236,"Billie Jean","Michael Jackson","Thriller 25 Super Deluxe Edition","2008-02-08",77,4,"audio_features","5ChkMS8OtdzJeqyybCc9R5","1C2h7mLntPSeVYciMRTF4a"
"632",0.758,135.956,0.673,-3.632,0.341,0.542,0.158,0,1,7,229507,0.039,"Feel This Moment (feat. Christina Aguilera)","Pitbull, Christina Aguilera","Global Warming: Meltdown (Deluxe Version)","2012",77,4,"audio_features","0Hf4aIJpsN4Os2f0y0VqWl","2F7tejLHzTqFq2XLol9ZGy"
"633",0.716,125.006,0.747,-2.457,0.251,0.751,0.0751,0,0,11,210627,0.135,"Starships","Nicki Minaj","Pink Friday: Roman Reloaded The Re-Up (Explicit Version)","2012-01-01",76,4,"audio_features","2EBCVPNAG46nbgs6jXPGvv","22F5ZYY1sxoJjk6HzZfmC1"
"634",0.646,88.634,0.867,-4.674,0.279,0.67,0.288,0,0,1,304600,0.303,"No Diggity","Blackstreet, Dr. Dre, Queen Pen","Another Level","1996-09-09",76,4,"audio_features","6MdqqkQ8sSC0WB4i8PyRuQ","2zGZLQiFl9UubtrVmtIkbi"
"635",0.855,120.05,0.67,-3.035,0.335,0.648,0.0499,0,0,0,227280,0.0124,"International Love (feat. Chris Brown)","Pitbull, Chris Brown","Planet Pit (Deluxe Version)","2011-06-17",77,4,"audio_features","62zFEHfAYl5kdHYOivj4BC","4rG0MhkU6UojACJxkMHIXB"
"636",0.748,137.547,0.749,-7.011,0.469,0.827,0.0323,0.000443,1,2,213267,0.295,"Mamma Mia","ABBA","Abba","1975",76,4,"audio_features","2TxCwUlqaOH3TIyJqGgR91","1kM6xcSYO5ASJaWgygznL7"
"637",0.738,117.656,0.731,-8.125,0.214,0.958,0.0377,0,0,9,236920,0.184,"Don't You Want Me","The Human League","Dare!","1981",76,4,"audio_features","3L7RtEcu1Hw3OXrpnthngx","3ls7tE9D2SIvjTmRuEtsQY"
"638",0.756,131.715,0.802,-10.791,0.0521,0.963,0.0349,0.00765,0,2,288293,0.0843,"Boogie Wonderland","Earth, Wind & Fire, The Emotions","I Am","1979-06",76,4,"audio_features","6ztstiyZL6FXzh4aG46ZPD","4RLVTxnuVN5ZWZqBFnaaQt"
"639",0.851,126.885,0.722,-3.873,0.108,0.452,0.0639,0,0,7,197936,0.0319,"Glad You Came","The Wanted","Battleground (Deluxe Edition)","2011-01-01",76,4,"audio_features","5yDL13y5giogKs2fSNf7sj","2hnaJ8ktG2FSP1EthsCo6N"
"640",0.872,126.05,0.56,-4.269,0.371,0.682,0.14,6.98e-06,1,3,205933,0.0239,"Good Time","Owl City, Carly Rae Jepsen","The Midsummer Station","2012-08-17",75,4,"audio_features","1kPpge9JDLpcj15qgrPbYX","7gTFf2EWBONpjKVjpWbs5p"
"641",0.702,129.948,0.686,-5.325,0.204,0.29,0.0455,4.46e-05,0,7,214840,0.00637,"Break Free","Ariana Grande, Zedd","My Everything (Deluxe)","2014-08-22",75,4,"audio_features","12KUFSHFgT0XCoiSlvdQi4","6EVYTRG1drKdO8OnIQBeEj"
"642",0.861,128.99,0.704,-4.221,0.0992,0.636,0.0493,0.0615,0,2,213394,0.587,"Freed From Desire - prod. Molella, Phil Jay","Gala, Molella, Phil Jay","Come Into My Life (The Album)","1997-11-17",75,4,"audio_features","3u5N55tHf7hXATSQrjBh2q","3vcwGUl0WiJVssOR1dXEbe"
"643",0.7,101.875,0.85,-6.49,0.244,0.724,0.0478,1.66e-06,1,7,291782,0.0607,"Ride Wit Me","Nelly, City Spud","Country Grammar","2000-06-27",75,4,"audio_features","3Gf5nttwcX9aaSQXRWidEZ","5v7Icroz1sQsK2sQyLrWzE"
"644",0.832,107.657,0.794,-4.862,0.203,0.871,0.0407,1.14e-05,0,1,196160,0.237,"Whenever, Wherever","Shakira","Laundry Service","2001-11-13",74,4,"audio_features","2lnzGkdtDj5mtlcOW2yRtG","4DyMK9x2gnmRkRa16zHaEV"
"645",0.842,132.032,0.706,-3.956,0.0688,0.861,0.0417,0,1,7,220227,7.73e-05,"Hot N Cold","Katy Perry","One Of The Boys","2008-06-17",74,4,"audio_features","0iGckQFyv6svOfAbAY9aWJ","3OALgjCs6Lqw41853v4wEQ"
"646",0.675,107.064,0.684,-8.123,0.242,0.924,0.0257,0,1,11,243933,0.163,"Take A Chance On Me","ABBA","The Album","1977",74,4,"audio_features","5BckPAYcKEJuYs1eV1BHHe","5fLOHW1UXr1cJrnXiU3FBt"
"647",0.879,129.991,0.812,-10.998,0.365,0.962,0.0397,0.224,0,1,197960,0.017,"Barbie Girl","Aqua","Aquarium (Special Edition)","1997-01-01",74,4,"audio_features","5ZrDlcxIDZyjOzHdYW1ydr","3hHmYc6mrl6NkmRW1ZwYvm"
"648",0.711,110.621,0.975,-3.904,0.0799,0.815,0.0632,0.000552,1,8,234027,0.168,"Give It To Me","Timbaland, Justin Timberlake, Nelly Furtado","Shock Value","2007-04-02",74,4,"audio_features","0wbDgMuAoy7O7pL3a69uZx","0V7TZQmJBgI81M9Z7GWxCI"
"649",0.772,128.168,0.766,-9.362,0.183,0.919,0.0353,0.0584,1,0,220893,0.403,"Just Can't Get Enough","Depeche Mode","Speak and Spell (Deluxe)","1981-11-02",74,4,"audio_features","0qi4b1l0eT3jpzeNHeFXDT","0Zp2eVzR9FW6lKX05lRpcu"
"650",0.535,103.644,0.707,-19.793,0.0884,0.641,0.0436,0.00615,0,10,92867,0.113,"Stayin' Alive","Bee Gees","Staying Alive (Original Motion Picture Soundtrack)","1977-12-13",74,4,"audio_features","4UDmDIqJIbrW0hMBQMFOsM","6iqFb4EhmlHHjJGFcRgJmQ"
"651",0.833,95.487,0.715,-5.379,0.164,0.612,0.108,0,1,2,213093,0.00631,"Return of the Mack","Mark Morrison","Return of the Mack","1996-04-22",73,4,"audio_features","3jDdpx9PMlfMBS5tOBHFm9","6plavTFCGXv5vpy0jZVtOV"
"652",0.821,118.881,0.878,-9.875,0.183,0.947,0.089,0.0461,1,11,365467,0.126,"Don't Stop 'Til You Get Enough","Michael Jackson","Off the Wall","1979-08-10",73,4,"audio_features","46eu3SBuFCXWsPT39Yg3tJ","2ZytN2cY4Zjrr9ukb2rqTP"
"653",0.495,104.409,0.737,-13.489,0.0542,0.967,0.027,9.12e-06,1,1,197147,0.0588,"December, 1963 (Oh What a Night!)","Frankie Valli & The Four Seasons","Who Loves You","1975",73,4,"audio_features","1hQFF33xi8ruavZNyovtUN","7fbHVufa1ZvEWWpDppEXHU"
"654",0.699,122.987,0.811,-5.211,0.148,0.733,0.114,1.38e-06,1,7,214789,0.0726,"Don't Worry (with Ray Dalton) - Radio Edit","Madcon, Ray Dalton","Don't Worry (feat. Ray Dalton)","2015-04-10",73,4,"audio_features","63CSozvYUEudPp12679UVF","7rtYhYGbnV4OPbqIhendi8"
"655",0.954,178.043,0.425,-3.756,0.0555,0.933,0.0476,0,0,1,243160,0.00414,"Livin' la Vida Loca","Ricky Martin","Ricky Martin","1999",73,4,"audio_features","0Ph6L4l8dYUuXFmb71Ajnd","1k1Cr3nlJDa8pvwZUJ5xfj"
"656",0.599,119.993,0.853,-4.756,0.0759,0.843,0.0411,7.93e-06,1,7,263827,0.00334,"Blurred Lines","Robin Thicke, T.I., Pharrell Williams","Blurred Lines (Deluxe)","2013-01-01",73,4,"audio_features","0n4bITAu0Y0nigrz3MFJMb","1eHyfkrIOVLGVnt5E4MD2j"
"657",0.931,113.026,0.753,-4.922,0.234,0.767,0.0653,0.00696,1,2,189693,0.00994,"4 Minutes (feat. Justin Timberlake & Timbaland)","Madonna, Justin Timberlake, Timbaland","Celebration (double disc version)","2009-09-18",73,4,"audio_features","1oHClQEgDmmbcEx12Kc5nZ","43lok9zd7BW5CoYkXZs7S0"
"658",0.837,126.342,0.597,-6.518,0.839,0.447,0.375,0.00115,1,10,171360,0.00427,"Call on Me - Radio Mix","Eric Prydz","Call on Me (Radio Mix)","2004-09-10",73,4,"audio_features","1xNcBAoUw8Hz6LqK2jt4Ff","7thKR3tw162CqNqIRdwZ3z"
"659",0.713,115.443,0.784,-6.865,0.0904,0.97,0.0339,0.14,1,0,220560,0.447,"Best of My Love","The Emotions","Rejoice","1977-06-10",73,4,"audio_features","2M2WJ7gBlcKNxdhyfPp9zY","7iJCy3T66FJmXT7LGVd3QA"
"660",0.271,111.485,0.898,-12.238,0.0461,0.742,0.091,0.00138,1,7,226240,0.0135,"Kiss","Prince","Parade - Music from the Motion Picture Under the Cherry Moon","1986-03-31",73,4,"audio_features","62LJFaYihsdVrrkgUOJC05","54DjkEN3wdCQgfCTZ9WjdB"
"661",0.876,129.884,0.666,-3.078,0.259,0.552,0.0414,0,1,3,194840,0.055,"Where Them Girls At (feat. Nicki Minaj & Flo Rida)","David Guetta, Flo Rida, Nicki Minaj","Nothing but the Beat (Ultimate Edition)","2012-12-07",72,4,"audio_features","7ks6AZmFcm3Y6PGGxGSmlB","4bTjdxhRRUiWfwj200f9Kl"
"662",0.534,108.17,0.877,-6.178,0.0441,0.89,0.15,1.67e-05,1,1,197560,0.0339,"Miami","Will Smith","Big Willie Style","1997-10-03",72,4,"audio_features","6e8Ou0wiqAzIpWb2eSxll8","2esWeP8Ln1sXA0jbDmi3Zq"
"663",0.868,131.468,0.704,-5.808,0.206,0.808,0.0315,0,1,2,188133,0.0834,"Born to Be Alive - The Original","Patrick Hernandez","Born to Be Alive (The Original)","1978",72,4,"audio_features","3XIEWK1V9n25PS9Vb6axj5","0kVK9lFFTzhnEb4ETElbCD"
"664",0.662,124.149,0.729,-7.191,0.305,0.359,0.337,0.208,0,5,260907,0.00128,"Music Sounds Better With You - Radio Edit","Stardust, Benjamin Diamond, Alan Braxe, Thomas Bangalter","Music Sounds Better With You","1998-07-20",72,4,"audio_features","1mv4lh1rW1K6xhxhJmEezy","7Kusf5plZjl76X5ARWJbNO"
"665",0.937,132.067,0.727,-2.871,0.091,0.749,0.286,0,0,11,219493,0.00417,"Gangnam Style (강남스타일)","PSY","Gangnam Style (강남스타일)","2012-01-01",72,4,"audio_features","03UrZgTINDqvnUMbbIMhql","0ZjxizLeMyFEjR27JIvD99"
"666",0.786,96.987,0.808,-6.897,0.0574,0.899,0.0447,0.0701,0,4,191240,0.00928,"The Sign","Ace of Base","The Sign","1993-12-24",71,4,"audio_features","0hrBpAOgrt8RXigk83LLNE","5UwIyIyFzkM7wKeGtRJPgB"
"667",0.63,120.016,0.875,-3.475,0.127,0.548,0.0994,2.47e-06,1,1,272080,0.00546,"Don't Cha","The Pussycat Dolls, Busta Rhymes","PCD","2005-01-01",71,4,"audio_features","0BxfFnk0YzONqvmrkO0QrB","53zV9rZ5yfWgigsmuJtYpG"
"668",0.517,133.149,0.867,-13.22,0.0864,0.862,0.088,0.000343,0,11,257360,0.00449,"U Can't Touch This","MC Hammer","Please Hammer Don't Hurt 'Em","1990-02-20",71,4,"audio_features","1B75hgRqe7A4fwee3g3Wmu","4r1WecJyt5FOhglysp9zhN"
"669",0.907,140.982,0.518,-3.732,0.0838,0.961,0.0343,1.15e-05,1,5,179013,0.00221,"Love Really Hurts Without You","Billy Ocean","Billy Ocean (Expanded Edition)","1976-01-05",71,4,"audio_features","4GhtDORJiSRYxj6M1bv0vX","6o3pySsbnUSjfJvLFSMZgz"
"670",0.828,123.907,0.587,-5.108,0.331,0.493,0.161,0,1,11,260253,0.00327,"Born This Way","Lady Gaga","Born This Way (International Special Edition Version)","2011-05-23",71,4,"audio_features","30XU4suKzCeoCK9YFzdufg","6LY3AerY6KNGOPsNPL63Kk"
"671",0.763,101.965,0.72,-4.068,0.18,0.742,0.0523,0,0,9,251088,0.406,"Rockabye (feat. Sean Paul & Anne-Marie)","Clean Bandit, Sean Paul, Anne-Marie","Rockabye (feat. Sean Paul & Anne-Marie)","2016-10-21",70,4,"audio_features","5knuzwU65gJK7IF5yJsuaW","3meZFplbMmji648oWUNEfQ"
"672",0.805,127.808,0.69,-11.522,0.095,0.799,0.0336,0.739,0,5,264280,0.000232,"The Rhythm of the Night","Corona","The Rhythm of the Night","1994",70,4,"audio_features","0ofMkI3jzmGCElAOgOLeo3","6rrPmmb2lQd5pNRL6HKBZx"
"673",0.792,116.012,0.979,-2.784,0.102,0.583,0.0388,7.71e-06,1,2,254467,0.0025,"Ice Ice Baby","Vanilla Ice","Vanilla Ice Is Back! - Hip Hop Classics","2008-11-04",70,4,"audio_features","3XVozq1aeqsJwpXrEZrDJ9","20O6lfaDAoMhUj5TAvVbb6"
"674",0.556,138.978,0.531,-6.245,0.318,0.156,0.0252,0.00915,1,5,132160,0.407,"Beanie","Chezile","Beanie","2023-11-28",82,3,"audio_features","5e0b9LgOfi3aJSKXFcOWRe","3sgTZuoyovg4bR5iTgQoo3"
"675",0.663,146.053,0.634,-6.818,0.102,0.6,0.0331,0.124,1,11,177533,0.433,"the perfect pair","beabadoobee","Beatopia","2022-07-15",80,4,"audio_features","41P6Tnd8KIHqON0QIydx6a","2rhNQbqRNxiNQkDXTffe1V"
"676",0.394,96.192,0.421,-8.312,0.0984,0.399,0.0277,4.74e-06,1,11,211000,0.863,"Nothing's New","Rio Romeo","Good God!","2022-09-23",78,3,"audio_features","0EF1EE8zusg3Y869e56JFd","3fIxJzinc2MADbgfkLrmYY"
"677",0.546,104.996,0.742,-7.694,0.115,0.868,0.0315,0.38,1,1,260520,0.172,"Bags","Clairo","Immunity","2019-08-02",78,4,"audio_features","6UFivO2zqqPFPoQYsEMuCc","4kkVGtCqE2NiAKosri9Rnd"
"678",0.486,163.9,0.687,-8.673,0.115,0.792,0.0579,0.126,1,11,224726,0.587,"Tip Toe","HYBS","Tip Toe","2023-06-20",76,4,"audio_features","0MJ5wKsPEeihONNfugHGy7","2uNZ0G4uxGlzuqULW6lQnF"
"679",0.529,75.515,0.551,-10.469,0.178,0.521,0.0517,0.0093,0,5,182307,0.296,"For the First Time","Mac DeMarco","This Old Dog","2017-05-05",80,4,"audio_features","2R4AlwtrrkMaRKojcTIzmL","4NNq2vwTapv4fSJcrZbPH7"
"680",0.585,102.331,0.75,-7.576,0.155,0.584,0.0285,0.00552,0,9,159595,0.049,"4EVER","Clairo","4EVER","2018-04-27",73,4,"audio_features","5mIOsPuQdXchVY0jB5NO9Q","7E5bHNtTN25JAw8vJALDz9"
"681",0.286,71.123,0.587,-8.839,0.214,0.302,0.0315,0.0288,1,9,224680,0.185,"In A Good Way","Faye Webster","I Know I'm Funny haha","2021-06-25",71,4,"audio_features","2VYnlKxB8jpbCeLUjQsebc","424bxvpYyNDM2DFFibeKs0"
"682",0.382,155.901,0.541,-14.323,0.304,0.343,0.035,0.000836,1,7,204991,0.0215,"i wanna be your girlfriend","girl in red","i wanna be your girlfriend","2018-03-02",73,4,"audio_features","5PjdC2gMATetx5xdnwGUu7","14cEutEbb3i2vDp3ZopdJf"
"683",0.568,107.849,0.614,-5.477,0.0997,0.516,0.0276,0,0,7,293960,0.00797,"Like a Stone","Audioslave","Audioslave","2002-11-17",77,4,"audio_features","3YuaBvuZqcwN3CEAyyoaei","78guAsers0klWl6RwzgDLd"
"684",0.532,85.03,0.548,-7.596,0.217,0.405,0.0323,0.000263,1,5,272394,0.186,"Do I Wanna Know?","Arctic Monkeys","AM","2013-09-09",84,4,"audio_features","5FVd6KXrgO9B3JPmC8OPst","78bpIziExqiI9qztvNFlQu"
"685",0.713,74.989,0.645,-5.355,0.113,0.566,0.0393,0,1,6,214507,0.00835,"Ride","Twenty One Pilots","Blurryface","2015-05-15",80,4,"audio_features","2Z8WuEywRWYTKe1NybPQEW","3cQO7jp5S9qLBoIVtbkSM1"
"686",0.795,123.229,0.458,-3.265,0.0756,0.513,0.0574,0.000202,1,0,255373,0.00316,"Otherside","Red Hot Chili Peppers","Californication (Deluxe Edition)","1999-06-08",81,4,"audio_features","64BbK9SFKH2jk86U3dGj2P","2Y9IRtehByVkegoD7TcLfi"
"687",0.935,120.092,0.627,-4.882,0.147,0.287,0.0324,0,1,5,205227,0.0092,"What I've Done","Linkin Park","Minutes to Midnight","2007-05-14",81,4,"audio_features","18lR4BzEs7e3qzc0KVkTpU","2tlTBLz2w52rpGCLBGyGw6"
"688",0.87,164.057,0.28,-4.219,0.101,0.284,0.0592,0.00608,0,10,261960,0.000686,"Decode","Paramore","Decode","2008-11-04",71,4,"audio_features","1ZLtE9tSJdaUiIJ9YoKHQe","70iJhodSPkl7FR1VW4n0KF"
"689",0.865,100.016,0.58,-4.359,0.106,0.587,0.0313,0,0,4,196133,0.105,"Breaking the Habit","Linkin Park","Meteora (Bonus Edition)","2003-09-16",74,4,"audio_features","3dxiWIBVJRlqh9xk144rf4","0f7R0jf0pcTb6K6IVVPcMD"
"690",0.941,119.783,0.502,-5.194,0.553,0.124,0.0716,0.319,1,7,219987,0.000346,"Maps","Yeah Yeah Yeahs","Fever To Tell (Deluxe Remastered)","2003-04-29",75,4,"audio_features","0hDQV9X1Da5JrwhK8gu86p","44ePwTuWK88vnalqutqJEG"
"691",0.972,110.006,0.585,-4.45,0.0707,0.585,0.0534,0,0,9,230253,0.0143,"BURN IT DOWN","Linkin Park","LIVING THINGS","2012-06-19",76,4,"audio_features","7oVEtyuv9NBmnytsCIsY5I","4XHIjbhjRmqWlosjj5rqSI"
"692",0.808,117.971,0.493,-3.365,0.0983,0.38,0.0362,0,0,5,268613,0.000235,"New Divide","Linkin Park","Transformers: Revenge Of The Fallen The Album","2009-06-12",70,4,"audio_features","6Wx88Mv6b9ofjKMKkdwOJd","1fqibtpI0bwD73uQGeEnhn"
"693",0.742,159.779,0.268,-4.939,0.626,0.416,0.0355,0,1,5,321093,0.0518,"21 Guns","Green Day","21st Century Breakdown","2009-05-15",74,4,"audio_features","64yrDBpcdwEdNY9loyEGbX","1AHZd3C3S8m8fFrhFxyk79"
"694",0.637,80.401,0.514,-6.418,0.389,0.18,0.0363,2.27e-06,1,0,209307,0.213,"Leave Out All The Rest","Linkin Park","Minutes to Midnight","2007-05-14",71,4,"audio_features","0sp00HSXkQyqTa6QqM0O8V","2tlTBLz2w52rpGCLBGyGw6"
"695",0.717,88.969,0.595,-4.803,0.108,0.547,0.0295,0.00274,1,0,215907,0.0779,"Scar Tissue","Red Hot Chili Peppers","Californication (Deluxe Edition)","1999-06-08",82,4,"audio_features","1G391cbiT3v3Cywg8T7DM1","2Y9IRtehByVkegoD7TcLfi"
"696",0.442,81.201,0.513,-13.529,0.0878,0.243,0.0343,0.000838,1,4,229227,0.00731,"Where Is My Mind?","Pixies","Death to the Pixies","1997-10-06",72,4,"audio_features","0KzAbK6nItSqNh8q70tb0K","2A4zIVdm7JjHaNo9cop985"
"697",0.911,108,0.615,-3.584,0.0908,0.685,0.0278,0.00188,0,1,205400,0.0686,"CASTLE OF GLASS","Linkin Park","LIVING THINGS","2012-06-19",74,4,"audio_features","1r1fPuhj9H4VdXr7OK6FL5","4XHIjbhjRmqWlosjj5rqSI"
"698",0.938,91.455,0.618,-3.442,0.167,0.875,0.0456,0,1,9,269000,0.0179,"Can't Stop","Red Hot Chili Peppers","By the Way (Deluxe Edition)","2002-07-09",81,4,"audio_features","3ZOEytgrvLwQaqXreDs2Jx","6deiaArbeoqp1xPEGdEKp1"
"699",0.684,77.15,0.36,-6.457,0.34,0.2,0.0308,0,0,4,342653,0.323,"Black","Pearl Jam","Ten","1991-08-27",73,4,"audio_features","5Xak5fmy089t0FYmh3VJiY","5B4PYA7wNN4WdEXdIJu58a"
"700",0.595,129.786,0.519,-5.001,0.0762,0.237,0.0283,0,1,2,247067,0.00151,"THE LONELIEST","Måneskin","THE LONELIEST","2022-10-07",68,4,"audio_features","1Ame8XTX6QHY0l0ahqUhgv","1DFNeS38zvoPkx9wwMEwbc"
"701",0.849,156.036,0.636,-7.075,0.372,0.917,0.106,0,1,0,175493,0.0438,"Ain't No Rest for the Wicked","Cage The Elephant","Cage The Elephant (Expanded Edition)","2009-03-24",76,4,"audio_features","3Pzh926pXggbMe2ZpXyMV7","7H814Cg8HV0qpoMheYbhNn"
"702",0.921,120,0.668,-3.727,0.0877,0.782,0.0439,0.00517,1,7,212440,0.0492,"Supermassive Black Hole","Muse","Black Holes and Revelations","2006-06-19",78,4,"audio_features","3lPr8ghNDBLc2uZovNyLs9","0lw68yx3MhKflWFqCsGkIs"
"703",0.715,137.028,0.276,-5.356,0.201,0.173,0.0432,0.000417,1,0,230760,0.00552,"Use Somebody","Kings of Leon","Only By The Night","2008-09-23",76,4,"audio_features","5VGlqQANWDKJFl0MBG3sg2","5CZR6ljD0x9fTiS4mh9wMp"
"704",0.913,96.184,0.556,-2.36,0.346,0.73,0.0437,8.59e-06,1,0,282160,0.0193,"Dani California","Red Hot Chili Peppers","Stadium Arcadium","2006-05-09",77,4,"audio_features","10Nmj3JCNoMeBQ87uw5j8k","7xl50xr9NDkd3i2kBbzsNZ"
"705",0.839,143.969,0.572,-5.083,0.522,0.465,0.0377,0.00976,0,4,196784,0.013,"Sex, Drugs, Etc.","Beach Weather","Chit Chat","2016-11-04",73,4,"audio_features","7DbdUf8aHSYoliSjO6LZv6","1xz1n7gyY02veDxH50SQHQ"
"706",0.588,144.636,0.424,-5.455,0.298,0.193,0.0278,4.95e-06,1,9,226680,0.0553,"In My Place","Coldplay","A Rush of Blood to the Head","2002-08-27",74,4,"audio_features","2nvC4i2aMo4CzRjRflysah","0RHX9XECH8IVI3LNgWDpmQ"
"707",0.486,119.955,0.556,-7.139,0.164,0.243,0.0329,1.45e-06,1,2,236533,0.0371,"Last Night on Earth","Green Day","21st Century Breakdown","2009-05-15",68,4,"audio_features","5TpPSTItCwtZ8Sltr3vdzm","1AHZd3C3S8m8fFrhFxyk79"
"708",0.796,105.991,0.6,-4.481,0.484,0.75,0.0275,5.2e-05,1,2,257920,0.000109,"In the Shadows","The Rasmus","Dead Letters","2003-03-24",71,4,"audio_features","1fr92Vupmcs2vgLMFVQ7rd","1J9W7Fkg34vdOVa8gR7dx7"
"709",0.663,104.561,0.277,-8.821,0.136,0.527,0.0377,0.00051,0,4,237027,0.000409,"Take Me Out","Franz Ferdinand","Franz Ferdinand","2004-02-16",80,4,"audio_features","20I8RduZC2PWMWTDCZuuAN","0vi5ePiEHrGZJF7QhnDW2z"
"710",0.645,89.518,0.552,-6.595,0.0424,0.588,0.0268,1.38e-06,1,7,299733,0.00187,"Far Behind","Candlebox","Candlebox","1993-07-16",68,4,"audio_features","3mhOmh4tRKsMfnRmgZfeBm","401V2sVeZfq8bjBqojsPRb"
"711",0.97,122.444,0.451,-4.938,0.102,0.198,0.107,0.00355,1,0,216933,0.0264,"By the Way","Red Hot Chili Peppers","By the Way (Deluxe Edition)","2002-07-09",74,4,"audio_features","1f2V8U1BiWaC9aJWmpOARe","6deiaArbeoqp1xPEGdEKp1"
"712",0.945,91.906,0.51,-5.405,0.0413,0.323,0.0804,4.8e-06,1,1,183584,0.000658,"Two Faced","Linkin Park","From Zero","2024-11-15",79,4,"audio_features","6i5qhmmF9UNUBRyrPSGn4m","4R6FV9NSzhPihHR0h4pI93"
"713",0.862,98.021,0.511,-5.677,0.0939,0.361,0.0659,1.86e-06,1,10,221451,0.0656,"Starburster","Fontaines D.C.","Romance","2024-08-23",69,4,"audio_features","09ttHg3ZNVgDlYBZa1ZBw0","287QQ922OsJYh8aFNGdJG5"
"714",0.812,82.002,0.417,-3.979,0.189,0.419,0.0332,2.11e-05,1,10,230053,0.0154,"Beaches","beabadoobee","This Is How Tomorrow Moves","2024-08-09",69,4,"audio_features","1a19jsjG2DvbN1fVJonKUU","5oT7xqbRbQCevZ0XC5aBFu"
